# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13084823_sorted.bam" "SRR13084834_sorted.bam" "SRR13084828_sorted.bam" "SRR13084824_sorted.bam" "SRR13084817_sorted.bam" "SRR13084830_sorted.bam" "SRR13084837_sorted.bam" "SRR13084827_sorted.bam" "SRR13084821_sorted.bam" "SRR13084833_sorted.bam" "SRR13084822_sorted.bam" "SRR13084820_sorted.bam" "SRR13084838_sorted.bam" "SRR13084835_sorted.bam" "SRR13084818_sorted.bam" "SRR13084825_sorted.bam" "SRR13084839_sorted.bam" "SRR13084831_sorted.bam" "SRR13084832_sorted.bam" "SRR13084819_sorted.bam" "SRR13084840_sorted.bam" "SRR13084836_sorted.bam" "SRR13084826_sorted.bam" "SRR13084829_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13084823_sorted.bam	SRR13084834_sorted.bam	SRR13084828_sorted.bam	SRR13084824_sorted.bam	SRR13084817_sorted.bam	SRR13084830_sorted.bam	SRR13084837_sorted.bam	SRR13084827_sorted.bam	SRR13084821_sorted.bam	SRR13084833_sorted.bam	SRR13084822_sorted.bam	SRR13084820_sorted.bam	SRR13084838_sorted.bam	SRR13084835_sorted.bam	SRR13084818_sorted.bam	SRR13084825_sorted.bam	SRR13084839_sorted.bam	SRR13084831_sorted.bam	SRR13084832_sorted.bam	SRR13084819_sorted.bam	SRR13084840_sorted.bam	SRR13084836_sorted.bam	SRR13084826_sorted.bam	SRR13084829_sorted.bam
gene-b2486	U00096.3	2606917	2608497	+	1581	135	32	39	79	112	65	84	28	47	42	21	40	56	88	130	81	29	60	76	50	74	77	50	88
gene-b2487	U00096.3	2608487	2610154	+	1668	207	46	56	119	166	87	109	37	67	55	45	56	68	138	175	83	51	85	70	53	88	90	88	142
gene-b2488	U00096.3	2610164	2610709	+	546	71	17	23	32	47	21	29	12	24	25	14	16	19	58	69	25	12	22	21	15	34	35	27	51
gene-b2489	U00096.3	2610706	2611464	+	759	206	31	51	85	139	76	75	42	72	53	37	55	74	131	135	84	46	64	63	55	71	103	84	124
gene-b2490	U00096.3	2611457	2611870	+	414	81	15	19	44	56	32	44	14	17	29	16	15	26	50	58	30	12	27	18	24	22	39	25	51
gene-b2491	U00096.3	2611900	2613912	+	2013	232	58	69	109	173	72	97	48	72	77	52	59	116	171	178	83	58	76	72	50	123	109	89	148
gene-b2492	U00096.3	2613934	2614782	+	849	288	90	116	240	304	225	274	96	159	128	78	134	199	290	305	209	124	166	226	141	124	248	215	291
gene-b2493	U00096.3	2614820	2615881	-	1062	1333	270	275	1040	1406	719	805	394	574	335	256	464	653	1064	1166	710	429	639	688	542	425	760	765	1033
gene-b2494	U00096.3	2616094	2617557	+	1464	2333	481	391	1244	1706	784	714	339	461	434	364	397	642	1575	1378	784	472	632	559	498	761	911	741	1558
gene-b2495	U00096.3	2617578	2617937	+	360	3749	751	589	2351	2718	1939	2173	585	816	639	580	830	1205	2935	2772	1836	715	1709	1189	1379	865	2479	1635	2646
gene-b2496	U00096.3	2618075	2618776	-	702	3347	1246	895	1882	3358	2383	1473	1951	3381	2310	954	1625	2187	3427	2387	1222	2303	1537	2733	922	1148	1950	2427	4028
gene-b2497	U00096.3	2618871	2620160	-	1290	11403	4934	4102	4690	10703	6508	2737	9023	16015	10606	4270	6146	7890	10096	6383	2315	10168	3724	10222	1920	4848	4556	8003	13013
gene-b2498	U00096.3	2620246	2620872	-	627	24141	9928	7426	15222	20202	16852	15587	13841	22262	15922	8065	11027	15178	23261	20683	12457	15962	13874	15516	9522	8614	16421	17818	26112
gene-b2499	U00096.3	2621197	2622234	+	1038	14310	2210	1937	3263	15337	2369	510	3876	5421	3789	2103	4994	6442	10114	3570	532	4205	649	6596	351	3943	2306	10741	11694
gene-b2500	U00096.3	2622234	2622872	+	639	4430	598	655	1661	4474	1098	326	1352	1830	1150	661	1542	2258	3311	1809	431	1317	312	2006	292	1307	1315	3259	3308
gene-b2501	U00096.3	2623044	2625110	+	2067	3007	603	602	1939	2513	1821	988	559	910	641	566	800	1299	2324	2297	897	730	877	1169	631	983	1860	1387	2267
gene-b2502	U00096.3	2625115	2626656	+	1542	5474	1166	959	3949	4746	3202	2437	951	1463	1085	873	1261	1802	4906	4612	2194	1245	1942	1877	1404	1359	3304	1909	4513
gene-b2503	U00096.3	2626695	2628938	-	2244	308	80	108	178	231	209	140	58	119	95	53	96	192	233	267	126	88	125	182	103	129	275	132	195
gene-b2504	U00096.3	2629290	2629481	+	192	45	19	21	27	60	29	20	13	17	14	14	18	46	30	38	24	14	22	47	10	24	39	26	29
gene-b2505	U00096.3	2629792	2630310	+	519	70	16	22	26	28	26	32	13	21	20	17	19	33	67	46	22	20	17	27	21	29	46	28	49
gene-b2506	U00096.3	2630326	2630865	+	540	137	47	36	75	88	112	93	31	42	36	27	52	128	117	128	60	44	75	115	40	46	172	86	121
gene-b2507	U00096.3	2630958	2632535	-	1578	40015	9120	6565	27116	37529	22362	21329	11916	19476	13724	7015	16365	19538	34491	33392	19438	14827	22100	18355	13270	10426	18680	27377	38742
gene-b2508	U00096.3	2632604	2634070	-	1467	14896	3163	2544	8135	14805	8641	6590	4462	7245	4833	2614	6986	8879	12394	10414	5393	5320	6335	9528	4181	4330	7006	12157	14600
gene-b2509	U00096.3	2634232	2635602	+	1371	2031	378	379	2448	1865	1799	2056	464	759	505	358	695	1044	1359	3089	2100	604	1736	965	1504	729	2047	1289	1467
gene-b2510	U00096.3	2635599	2635814	-	216	800	122	116	732	714	705	938	138	191	157	119	337	601	564	953	793	194	674	493	565	174	853	719	560
gene-b2511	U00096.3	2635884	2637356	-	1473	5271	680	584	5862	5305	3882	6147	782	1074	792	582	2010	2645	3479	7213	6051	896	5008	2538	4162	1282	4003	4773	3915
gene-b2512	U00096.3	2637474	2638652	-	1179	5637	968	982	4303	5334	3590	3412	1039	1582	1119	898	2077	2977	4068	4966	3532	1240	3591	3067	2740	1637	3556	3647	4560
gene-b2513	U00096.3	2638663	2639283	-	621	4481	806	673	3387	4327	3100	3500	725	1084	843	671	1404	2211	3331	4178	2820	962	2864	2231	2243	1291	3017	2933	3893
gene-b2514	U00096.3	2639301	2640575	-	1275	16387	3140	2083	12643	15533	11005	14027	2892	4320	3396	2333	5670	7503	14104	14905	10341	3877	11262	7291	8198	3812	10191	11459	14913
gene-b4761	U00096.3	2640595	2640686	-	92	1266	299	231	942	1213	1242	1402	228	289	321	235	445	1247	1299	1281	862	355	1026	1095	628	329	1651	966	1434
gene-b2515	U00096.3	2640686	2641804	-	1119	9912	1866	1599	6817	8411	5866	7880	1862	2500	1862	1661	3818	5191	7863	8741	6800	2278	6983	4690	4831	2610	6052	7163	8386
gene-b2516	U00096.3	2641831	2642844	-	1014	11206	2091	1779	7674	9400	6996	9729	1905	2738	2027	1645	4102	5767	9321	9682	8505	2489	8346	5273	5984	2634	7399	7817	9397
gene-b2517	U00096.3	2643129	2644283	-	1155	12699	1595	1201	14393	11526	13500	24081	2269	3462	2268	1330	8785	10954	12194	18573	18866	2624	18187	9346	14294	1873	13560	17378	12543
gene-b2518	U00096.3	2644433	2644864	-	432	9474	1914	1641	8005	7891	7905	10963	3129	4764	3155	1630	5715	7885	8973	10830	9343	3302	9534	7387	7068	2486	8792	10382	9026
gene-b2519	U00096.3	2645013	2647325	-	2313	1434	258	266	1103	1176	874	1032	246	393	274	204	389	602	1211	1347	956	329	861	575	668	423	1000	638	1057
gene-b2520	U00096.3	2647326	2652287	-	4962	9230	2257	1783	6238	8389	4812	4971	1578	2327	1772	1718	2001	2862	7579	7434	4189	2230	3929	2809	3008	2836	5021	3584	7427
gene-b2521	U00096.3	2652494	2653339	+	846	1135	203	212	604	929	376	482	239	320	187	209	216	331	742	684	376	225	338	284	294	418	460	484	721
gene-b4811	U00096.3	2653356	2653455	-	100	184	38	23	248	200	267	264	35	46	28	33	107	201	138	268	210	39	220	206	220	46	486	147	120
gene-b4440	U00096.3	2653855	2654158	+	304	2055	938	839	1630	1804	1619	1735	816	1295	840	767	897	2237	1672	1850	1347	1044	1266	1767	1245	1263	2419	1769	1564
gene-b4812	U00096.3	2654001	2654126	+	126	1429	753	586	1149	1179	1252	1317	558	936	684	519	617	1895	1303	1274	895	794	922	1423	850	955	2088	1225	1241
gene-b2522	U00096.3	2654157	2654933	-	777	5011	918	499	3229	4306	2634	2457	603	972	923	604	1249	1912	3114	3937	3216	1184	2374	1758	2136	1076	2047	2535	3898
gene-b2523	U00096.3	2655075	2656358	-	1284	10244	1730	1140	7282	10042	4222	4326	1397	2260	2058	1323	2498	2935	5517	8690	6624	2438	4328	2819	4206	2699	3483	4729	7508
gene-b2524	U00096.3	2656536	2656736	-	201	1798	298	220	1469	1571	1041	842	225	426	397	183	389	820	1107	1835	1395	493	1011	910	830	506	963	724	1405
gene-b2525	U00096.3	2656748	2657083	-	336	3643	630	346	2868	3099	1659	1903	445	752	723	337	873	1310	2398	3291	2679	919	1906	1252	1535	857	1361	1343	2867
gene-b2526	U00096.3	2657085	2658935	-	1851	26419	4107	2315	19859	23600	11212	14313	3111	5162	4736	2675	5652	8890	16364	21644	16223	6459	12342	7842	11095	5266	8924	9802	19144
gene-b2527	U00096.3	2658952	2659467	-	516	4731	729	389	3858	4361	2329	2531	390	612	759	379	705	1816	2929	4443	2848	1058	2121	1406	1901	997	1922	1318	3621
gene-b2528	U00096.3	2659563	2659886	-	324	13247	2419	1350	7679	11818	5512	6003	996	1804	2033	1467	1877	3921	8632	9932	5433	2882	4943	3427	4520	3386	5161	3512	9707
gene-b2529	U00096.3	2659903	2660289	-	387	13039	2347	1280	7214	11814	5584	5736	896	1639	1993	1426	1621	3544	8122	9525	5215	2831	4771	3064	4118	3495	4583	3050	9872
gene-b2530	U00096.3	2660317	2661531	-	1215	24604	3573	2103	14387	21060	8564	8910	1704	2884	3726	2510	3000	6023	13018	18005	9327	5416	8312	4876	6922	6786	7102	4876	16787
gene-b2531	U00096.3	2661643	2662131	-	489	5075	510	438	3381	4384	1079	924	359	605	682	437	389	961	1358	3341	1545	931	953	853	1012	1386	1032	676	1882
gene-b2532	U00096.3	2662583	2663323	-	741	5062	1233	830	4527	5328	3861	5638	1488	2343	1576	955	2537	3520	4767	5358	3997	1774	4648	3169	3375	1250	4040	4826	5280
gene-b2533	U00096.3	2663442	2664245	+	804	7947	1328	978	12656	7285	14054	28917	2481	3888	2477	1066	9957	11550	7640	18559	24247	2645	23591	10583	19193	1430	13981	17811	8354
gene-b2534	U00096.3	2664390	2665244	+	855	110	23	31	74	55	67	65	29	41	36	31	38	68	87	119	90	24	67	68	51	37	74	50	53
gene-b2535	U00096.3	2665435	2666715	+	1281	326	87	70	243	312	175	201	67	116	84	67	102	161	266	346	159	83	188	161	137	133	231	197	271
gene-b2536	U00096.3	2666707	2667846	-	1140	797	153	161	671	855	463	514	186	300	205	124	299	492	586	768	517	237	492	507	415	258	565	623	573
gene-b2537	U00096.3	2668006	2668896	-	891	277	61	75	86	194	84	114	53	66	62	48	50	145	227	116	85	65	80	97	52	121	121	142	167
gene-b4706	U00096.3	2668006	2668071	-	66	13	1	5	4	7	3	3	1	4	6	0	4	3	7	8	4	3	3	3	3	5	8	15	2
gene-b2538	U00096.3	2669032	2670393	+	1362	696	166	156	375	630	305	282	130	174	155	129	145	259	517	485	259	190	241	274	164	243	317	256	499
gene-b2539	U00096.3	2670390	2670908	+	519	176	36	32	156	146	115	73	21	42	39	30	26	49	129	173	106	45	87	51	47	81	124	58	101
gene-b2540	U00096.3	2670908	2671228	+	321	138	37	35	132	111	93	64	29	37	32	28	29	39	137	154	71	36	60	41	49	63	98	43	124
gene-b2541	U00096.3	2671225	2672037	+	813	334	94	71	303	326	249	209	55	83	77	73	68	109	294	344	172	95	141	99	137	94	221	141	265
gene-b2542	U00096.3	2672047	2673249	+	1203	511	108	91	289	425	236	246	66	107	83	87	87	118	381	347	208	113	204	109	147	150	252	155	401
gene-b2543	U00096.3	2673346	2673768	+	423	471	63	76	307	414	254	187	34	69	62	60	78	138	332	321	166	56	163	167	159	141	316	122	303
gene-b2544	U00096.3	2673816	2674688	-	873	322	101	95	209	305	175	208	53	117	97	69	90	138	302	292	172	92	152	128	114	131	192	174	296
gene-b2545	U00096.3	2674700	2675761	-	1062	386	92	106	239	320	194	242	69	129	100	74	125	161	350	339	209	107	183	157	141	145	216	188	345
gene-b2546	U00096.3	2675827	2676825	-	999	154	32	45	82	130	77	75	24	59	48	22	44	42	97	135	67	28	37	61	69	74	97	64	112
gene-b2547	U00096.3	2676850	2678361	-	1512	142	30	48	75	81	62	71	31	58	51	31	34	80	97	138	73	40	62	60	47	94	70	55	73
gene-b2548	U00096.3	2678384	2679367	-	984	55	24	28	44	42	45	47	15	27	32	17	24	37	53	67	25	31	26	32	30	43	44	35	38
gene-b2549	U00096.3	2679464	2682745	-	3282	196	52	90	85	124	84	90	61	81	81	36	54	78	150	187	70	47	86	107	61	162	91	84	140
gene-b2550	U00096.3	2682863	2684056	+	1194	556	147	103	284	424	200	242	123	202	142	97	126	227	427	336	184	150	235	206	150	178	232	193	405
gene-b2551	U00096.3	2684254	2685507	-	1254	22656	4372	3424	11042	20707	13198	8507	5210	7773	5180	3409	6399	9555	19718	12872	6252	5921	7221	10382	5262	6769	11238	11676	21247
gene-b2552	U00096.3	2685835	2687025	+	1191	562	158	150	334	468	280	333	119	197	164	134	161	322	579	419	256	191	232	248	196	247	342	270	468
gene-b2553	U00096.3	2687070	2687408	-	339	4459	1178	834	2501	3388	2371	2434	902	1498	1091	798	1221	2071	4134	2840	1632	1282	1784	2036	1500	1147	2746	2193	3650
gene-b2554	U00096.3	2687469	2688803	-	1335	1792	401	383	1315	1583	1167	1088	354	580	458	342	492	812	1527	1600	942	473	974	842	654	535	1248	868	1439
gene-b2555	U00096.3	2688793	2689506	-	714	1268	287	218	873	1033	753	787	247	337	316	202	327	518	1189	1101	627	346	679	457	487	399	770	585	1062
gene-b2556	U00096.3	2689671	2691098	-	1428	1483	341	331	1069	1431	885	1020	310	419	363	311	466	753	1387	1349	921	413	895	731	670	488	970	779	1250
gene-b4441	U00096.3	2691157	2691340	-	184	35349	12744	13509	22862	18252	41280	23769	8536	11125	6942	10085	13451	33777	20726	26616	21516	9495	20540	40777	22667	12331	60924	20579	16788
gene-b2557	U00096.3	2691656	2695543	-	3888	32404	5237	4439	20261	35029	15021	3863	9082	13828	9191	4729	12584	15343	27277	23261	3991	10295	3699	14859	2818	8262	14282	22190	30199
gene-b2558	U00096.3	2695801	2697357	+	1557	585	163	132	666	598	740	745	182	305	222	127	312	617	583	907	634	243	615	607	467	247	937	528	559
gene-b2559	U00096.3	2697354	2697857	-	504	1672	520	406	1748	1761	1400	1710	617	1048	709	425	958	1464	1508	2252	1553	805	1385	1427	1135	635	1608	1829	1579
gene-b2560	U00096.3	2697915	2698550	-	636	1674	563	454	1005	1472	697	892	568	917	677	422	729	1154	1255	1113	742	866	780	1125	524	733	804	1160	1287
gene-b2561	U00096.3	2698759	2699607	+	849	317	103	113	235	236	206	232	104	188	122	76	144	203	333	338	227	143	197	184	151	168	231	244	296
gene-b2562	U00096.3	2699663	2699923	+	261	535	182	133	569	402	1039	1159	180	320	233	135	395	1159	708	912	638	263	744	1094	595	159	1670	651	622
gene-b4687	U00096.3	2700117	2700197	-	81	437	437	318	326	453	636	525	211	357	340	265	258	1113	426	483	297	306	454	1139	255	413	1341	390	525
gene-b4608	U00096.3	2700520	2700598	+	79	50	16	13	25	46	29	44	10	14	13	11	12	28	47	36	32	20	26	17	14	17	35	21	35
gene-b2563	U00096.3	2700618	2700998	-	381	1873	506	363	1053	1719	860	1056	386	603	436	391	506	650	1895	1243	726	518	822	587	554	532	902	850	1778
gene-b2564	U00096.3	2700998	2701729	-	732	6224	1592	1228	3396	5216	2749	3357	1240	1961	1505	1218	1495	2159	5842	4013	2464	1730	2839	2046	1752	1719	2900	2700	5681
gene-b2565	U00096.3	2701741	2702469	-	729	2763	675	461	2234	2461	2155	2573	614	950	726	416	1301	2095	2617	2740	2103	880	2479	1798	1602	682	2440	2230	2723
gene-b2566	U00096.3	2702481	2703386	-	906	9458	1773	1319	8893	7845	8413	11006	1881	3004	2306	1220	4342	5764	8806	11161	8963	2461	9535	5589	6623	2132	7640	8189	9323
gene-b2567	U00096.3	2703383	2704063	-	681	6161	1104	917	5926	5304	5700	6751	1153	1792	1367	861	2513	3765	5387	7374	5354	1462	5619	4038	4083	1392	5944	4773	5564
gene-b2568	U00096.3	2704335	2705309	-	975	9964	1929	1306	7820	8999	7933	11792	1847	2931	2195	1440	4346	5650	8917	9652	8780	2467	9287	5195	6710	1997	6873	8503	9620
gene-b2569	U00096.3	2705325	2707124	-	1800	8089	1439	1153	6945	7504	6112	8166	1587	2339	1824	1226	3268	4318	6319	8649	7122	1898	6532	4074	5286	2002	5256	6845	7209
gene-b2570	U00096.3	2707322	2707801	-	480	482	77	96	323	378	245	181	92	112	80	53	113	174	249	436	264	79	178	187	176	188	302	212	281
gene-b2571	U00096.3	2707798	2708754	-	957	2775	502	395	2016	2206	1215	941	381	601	494	387	705	1024	1562	2208	1328	553	1037	1020	851	883	1316	1234	1630
gene-b2572	U00096.3	2708754	2709404	-	651	9790	1998	1517	6322	7072	3491	3295	1238	1852	1791	1460	2088	2881	5846	6757	4730	2150	3063	2604	2534	2847	3708	3827	5712
gene-b2573	U00096.3	2709437	2710012	-	576	12541	2911	2123	7456	10115	4571	4605	1644	2645	2352	2077	2899	4444	7446	7759	4773	2887	4063	4386	3747	3209	5138	5511	7461
gene-b4725	U00096.3	2710009	2710164	-	156	2976	828	578	1598	2530	1146	1161	446	651	556	579	738	1636	1937	1662	1069	740	1012	1606	873	735	1704	1387	1833
gene-b2574	U00096.3	2710420	2712042	+	1623	14372	4593	4214	7616	13748	5570	3586	2741	4338	3148	3939	2635	3303	8817	9478	4336	3974	3950	3755	3282	6275	4797	4159	9974
gene-b2575	U00096.3	2712027	2712764	-	738	1560	353	366	1051	1433	853	773	332	515	368	301	402	754	1140	1242	702	416	657	719	514	558	1079	715	1148
gene-b2576	U00096.3	2712896	2714230	+	1335	1670	314	231	1308	1478	1584	2355	344	493	359	258	721	1122	1460	1675	1586	413	1553	987	1278	386	1478	1532	1445
gene-b2577	U00096.3	2714439	2715320	-	882	269	97	89	180	255	169	158	79	130	86	73	99	198	199	232	166	107	153	206	117	116	223	217	234
gene-b2578	U00096.3	2715423	2716010	+	588	236	64	78	188	246	119	117	74	123	77	54	86	169	191	204	83	91	94	175	78	101	214	126	149
gene-b2579	U00096.3	2716066	2716449	-	384	503	361	296	315	550	1318	1279	426	609	465	274	582	1181	1007	799	514	447	1157	1512	529	494	1921	931	1094
gene-b2580	U00096.3	2716754	2717443	+	690	1342	288	268	772	1115	593	670	248	397	289	239	317	571	970	870	481	345	501	585	440	413	749	633	877
gene-b2581	U00096.3	2717491	2718528	-	1038	7511	1667	1301	6779	7042	5165	7795	2034	3223	2155	1357	3543	4594	6730	8614	6558	2580	6383	4505	5052	2016	5757	6851	6748
gene-b2582	U00096.3	2718735	2719154	+	420	611	96	132	446	580	357	405	135	208	154	122	232	407	377	539	362	162	391	443	310	204	523	412	436
gene-b2583	U00096.3	2719223	2719921	+	699	123	30	31	94	108	109	83	28	43	32	30	67	85	87	147	82	28	71	68	70	56	104	99	118
gene-b2584	U00096.3	2719953	2722613	+	2661	1608	387	388	947	1153	795	773	334	488	359	306	461	670	1355	1125	638	400	622	675	517	569	946	770	1191
gene-b4782	U00096.3	2722702	2722743	+	42	482	114	91	315	443	534	397	73	110	107	69	132	483	518	368	262	118	291	452	178	112	824	214	472
gene-b2585	U00096.3	2722727	2724082	+	1356	6749	1212	989	5143	5368	4679	4820	1188	1780	1318	982	2111	2923	5498	6512	4395	1491	4253	2718	3196	1603	4923	3685	5419
gene-b2586	U00096.3	2724128	2724451	+	324	9162	2495	2351	8293	7518	8610	9192	2744	4297	3163	1951	4926	14910	7296	10028	7058	3915	8317	13820	5914	3781	14459	8710	7560
gene-b2587	U00096.3	2724448	2725746	-	1299	44946	8625	8408	41905	40749	33752	36571	9269	13860	8932	7266	18160	31548	32836	51254	35159	11229	33321	31174	26712	12907	40584	30975	32247
gene-b4783	U00096.3	2725925	2725987	+	63	523	115	105	280	458	194	187	94	97	58	85	134	193	347	332	175	104	153	216	157	128	383	212	249
gene-b2588	U00096.3	2726069	2726188	-	120	4848	1774	1945	2460	3855	2821	1787	1626	1853	1083	1542	2105	3516	2591	2564	3100	1757	2388	10191	1466	1908	4426	2375	2179
gene-b2589	U00096.3	2726281	2729184	-	2904	279046	113894	99151	156215	232789	289751	298638	62965	77934	84634	107845	64735	168800	193982	119259	205468	120075	208238	193753	323901	160217	225590	209276	276379
gene-b2590	U00096.3	2729369	2729444	-	76	20388	9551	5025	19446	13967	27432	22047	6094	7087	5402	5304	14769	30565	14477	22376	15995	6875	18047	29636	12544	7149	48105	15833	14550
gene-b2591	U00096.3	2729616	2731157	-	1542	254255	134985	98010	143231	200837	239860	281298	77939	98857	80940	105970	81481	171907	203974	127792	168133	104558	184331	169596	198198	128868	238820	176765	224092
gene-b2592	U00096.3	2731600	2734173	-	2574	22740	8325	15589	16144	15124	23046	13399	6158	10597	6437	9472	5436	32005	14096	19823	11640	8429	15183	56102	9807	15713	41202	12008	15654
gene-b4609	U00096.3	2734153	2734295	-	143	32007	9684	21248	22634	16693	39353	20667	11106	15230	8436	12302	12394	67186	23808	22794	16203	12758	22055	84549	12661	15965	83686	19914	20982
gene-b2593	U00096.3	2734303	2735034	-	732	4612	1702	785	4176	4481	4177	6477	1052	1598	1250	699	2513	3589	4794	5122	4691	1504	4911	3318	3628	1453	3956	4516	5191
gene-b2594	U00096.3	2735031	2736011	-	981	6033	1424	910	5478	5378	5004	8112	1293	1986	1487	925	3012	4144	6046	7078	5977	1579	6372	3719	4356	1447	4931	5598	6117
gene-b2595	U00096.3	2736146	2736883	+	738	14792	2832	2272	9160	11175	7835	8627	2545	3956	2955	2194	4238	6031	11882	12107	7813	3450	8068	6212	5667	3297	9353	6996	11942
gene-b2597	U00096.3	2737154	2737495	+	342	3135	1141	1013	1075	2209	942	774	465	584	490	916	295	968	2696	1203	537	748	515	733	400	1512	2031	561	1758
gene-b4805	U00096.3	2737381	2737542	+	162	1789	636	594	755	1416	649	513	243	307	268	517	186	607	1438	776	382	409	353	482	268	848	1376	336	1062
gene-b2598	U00096.3	2737599	2737646	+	48	1401	189	205	591	1332	228	249	153	206	81	217	229	158	560	643	245	142	298	201	287	184	345	284	422
gene-b2599	U00096.3	2737745	2738905	+	1161	920	135	163	693	782	570	528	131	167	113	124	213	363	577	834	470	158	465	360	334	305	625	424	613
gene-b2600	U00096.3	2738948	2740069	-	1122	3186	794	517	2593	3109	2007	2339	569	882	634	583	1046	1348	2809	3220	2035	821	1914	1294	1573	956	2021	1889	2702
gene-b2601	U00096.3	2740080	2741150	-	1071	3033	967	663	2394	2837	1746	2302	533	798	638	531	951	1402	2798	2702	1909	748	1683	1180	1392	976	1928	1777	2553
gene-b2602	U00096.3	2741360	2741725	+	366	175	61	66	100	147	77	90	16	40	44	38	42	87	142	149	79	43	75	75	36	74	150	61	131
gene-b2603	U00096.3	2741875	2742393	+	519	642	131	158	458	534	499	440	152	254	167	121	271	614	483	589	404	183	394	660	317	226	737	429	453
gene-b2604	U00096.3	2742383	2743609	+	1227	738	192	177	884	640	923	1388	212	300	239	147	411	715	685	1209	1173	294	1149	674	866	295	1066	746	628
gene-b2605	U00096.3	2743625	2744107	+	483	808	128	113	1605	720	1716	2591	160	234	201	95	619	1156	749	2153	2204	203	1969	918	1466	225	2081	1168	715
gene-b2606	U00096.3	2744183	2744530	-	348	78502	22779	17410	67766	73188	79306	114452	28888	44296	33401	16278	57740	108365	71222	87875	84870	40476	97813	107285	60050	22881	85913	111479	81894
gene-b2607	U00096.3	2744572	2745339	-	768	176184	48253	31236	159363	147606	158949	264845	65374	101568	83309	31446	125446	183706	176452	205816	189409	96434	223581	147826	136396	52249	130322	244532	199569
gene-b2608	U00096.3	2745370	2745918	-	549	139460	37539	25617	131498	119209	134225	220989	45527	71120	60200	21421	92495	138198	140809	171322	153548	70789	184350	109728	112155	41272	108039	193589	167327
gene-b2609	U00096.3	2745937	2746185	-	249	69128	17904	11273	64523	61838	72655	106005	22523	35182	28810	11105	46688	86831	65831	82123	74683	33986	89109	67543	53161	19396	71920	90100	77394
gene-b2610	U00096.3	2746434	2747795	-	1362	6066	1431	1178	4682	5577	4284	5981	1502	2198	1648	1166	2497	3690	5103	5793	4499	1786	4637	3406	3515	1803	4233	4951	5757
gene-b2611	U00096.3	2747962	2748753	+	792	524	112	101	357	476	303	303	92	135	104	86	139	302	378	384	193	121	232	270	193	141	407	270	397
gene-b4461	U00096.3	2748774	2750060	+	1287	1986	342	290	1670	1742	1299	1524	276	412	319	219	553	866	1620	1942	1340	407	1233	796	926	455	1514	1153	1467
gene-b2614	U00096.3	2750115	2750708	-	594	4635	1312	1115	3036	3523	2058	2536	983	1458	1055	1167	1341	1854	3057	3897	2572	1074	2162	1795	1879	2192	2875	2529	2972
gene-b2615	U00096.3	2750831	2751709	+	879	789	177	180	391	525	363	378	149	205	156	186	203	362	600	560	358	212	362	296	255	323	546	388	567
gene-b2616	U00096.3	2751795	2753456	+	1662	645	856	172	389	564	1781	1821	187	246	701	152	257	1553	2255	573	323	773	1520	1490	274	942	1827	418	2492
gene-b2617	U00096.3	2753605	2753946	+	342	7666	1923	1386	4096	5247	4123	3791	1484	2308	1763	1534	2016	3821	5943	4731	3030	2052	3133	3888	2439	1892	5054	3537	5518
gene-b2618	U00096.3	2754008	2754298	-	291	891	237	183	735	894	703	834	217	377	255	170	343	579	705	1019	614	273	692	465	547	261	766	719	878
gene-b2619	U00096.3	2754288	2754764	-	477	1578	373	313	1222	1476	1141	1250	398	690	488	297	686	1007	1352	1535	966	525	1088	970	892	458	1256	1160	1416
gene-b2620	U00096.3	2754896	2755378	+	483	1140	182	225	918	961	687	632	257	291	264	191	367	520	661	1187	873	247	683	480	588	383	719	698	726
gene-b2621	U00096.3	2755593	2755955	+	363	2589350	1368910	960409	1736693	2117999	1730571	1975461	1006928	1545042	1148372	912708	1117162	1899398	2137897	2044768	1426467	1479767	1661262	1857931	1179490	1463216	1946159	1928149	2223267
gene-b2622	U00096.3	2756159	2757400	+	1242	905	228	241	433	650	393	339	143	229	188	190	148	285	698	500	262	236	284	259	205	418	434	312	670
gene-b2623	U00096.3	2757644	2758600	-	957	366	132	128	123	256	249	289	74	150	126	75	141	342	348	280	110	119	192	378	147	107	379	213	353
gene-b2624	U00096.3	2758644	2758856	+	213	12	4	13	4	13	8	10	1	12	3	7	5	18	21	22	15	5	8	13	6	15	14	11	11
gene-b2625	U00096.3	2758985	2760394	+	1410	93	23	41	26	68	55	55	15	30	25	19	27	67	52	63	32	23	42	59	36	57	68	40	79
gene-b2626	U00096.3	2760547	2761173	+	627	31	8	13	12	13	17	24	6	10	10	9	7	20	17	21	11	11	12	13	13	16	24	17	19
