Geneid	0_R1	0_R2	5_R1	5_R2	15_R1	15_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-MSMEI_RS15185	247	288	36	178	26	62	7	15	5	14	3	6	host	gene-MSMEI_RS15185_gene_gap
gene-MSMEI_RS12975	1	0	0	0	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS12975
gene-MSMEI_RS28670	0	5	0	3	0	0	0	0	2	0	0	0	host	gene-MSMEI_RS28670
gene-PBI_KAMPY_61	0	1	0	0	245	1030	430	681	71	119	512	508	phage	61
gene-MSMEI_RS17815	341	279	59	235	47	87	4	14	13	15	8	8	host	gene-MSMEI_RS17815
gene-MSMEI_RS17030	20	33	2	16	1	8	4	3	1	1	0	0	host	gene-MSMEI_RS17030
gene-MSMEI_RS19175	16	77	2	12	1	3	0	1	0	0	0	1	host	ectA
gene-MSMEI_RS26325	0	3	47	132	49	92	0	0	0	0	0	0	host	gene-MSMEI_RS26325
gene-MSMEI_RS10625	0	2	0	1	0	0	0	0	0	1	0	0	host	gene-MSMEI_RS10625
gene-MSMEI_RS16575	1	10	0	4	2	6	0	1	0	1	0	0	host	gene-MSMEI_RS16575
gene-MSMEI_RS12925	708	717	190	422	51	105	40	74	29	49	40	31	host	infB
gene-MSMEI_RS26655	10	41	7	16	2	6	1	6	1	2	4	15	host	gene-MSMEI_RS26655
gene-MSMEI_RS23475	0	0	0	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS23475
gene-MSMEI_RS15810	29	25	4	12	0	1	1	0	0	1	1	0	host	hisI
gene-MSMEI_RS21420	0	0	0	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS21420
gene-MSMEI_RS31120	29	71	2	5	0	0	0	0	0	0	0	1	host	gene-MSMEI_RS31120
gene-MSMEI_RS35455	8	33	4	8	0	2	0	3	0	0	0	0	host	gene-MSMEI_RS35455
gene-MSMEI_RS12520	4	11	8	15	2	2	1	1	0	2	8	1	host	gene-MSMEI_RS12520
gene-MSMEI_RS07730	10	9	1	0	0	0	1	0	0	1	0	0	host	gene-MSMEI_RS07730
gene-MSMEI_RS04565	23	39	3	7	2	1	0	2	2	1	3	0	host	deoC
gene-MSMEI_RS18870	27	43	2	25	7	7	2	4	2	5	1	2	host	gene-MSMEI_RS18870
gene-MSMEI_RS19310	9	3	0	0	0	0	0	0	0	0	0	1	host	gene-MSMEI_RS19310
gene-MSMEI_RS01960	64	121	10	45	10	13	2	1	0	3	0	0	host	mtf2
gene-MSMEI_RS09255	7	6	1	5	0	0	0	1	0	0	0	1	host	gene-MSMEI_RS09255
gene-MSMEI_RS17620	5	8	0	0	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS17620
gene-MSMEI_RS33535	6	3	4	9	5	2	0	1	0	0	0	0	host	gene-MSMEI_RS33535
gene-MSMEI_RS21100	11	11	4	21	0	4	0	3	2	0	0	1	host	gene-MSMEI_RS21100
gene-MSMEI_RS04700	5	6	0	10	0	0	0	1	0	0	3	2	host	gene-MSMEI_RS04700
gene-MSMEI_RS33850	8	11	3	8	0	4	2	3	1	1	0	1	host	gene-MSMEI_RS33850
gene-MSMEI_RS09320	251	261	5	19	4	8	1	2	0	0	1	4	host	gene-MSMEI_RS09320
gene-MSMEI_RS21375	5	10	2	9	0	2	2	0	0	1	0	0	host	gene-MSMEI_RS21375
gene-MSMEI_RS27695	6	7	3	22	3	6	1	1	2	2	0	2	host	gene-MSMEI_RS27695
gene-MSMEI_RS34305	6	10	4	10	0	1	1	0	0	0	1	0	host	gene-MSMEI_RS34305
gene-MSMEI_RS12225	0	1	1	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS12225
gene-MSMEI_RS09480	66	94	12	55	4	18	0	4	2	2	0	4	host	gene-MSMEI_RS09480
gene-MSMEI_RS23495	4	3	1	3	0	3	0	0	1	0	0	2	host	gene-MSMEI_RS23495
gene-MSMEI_RS25310	14	13	1	8	3	3	0	0	0	1	0	0	host	gene-MSMEI_RS25310
gene-MSMEI_RS15100	22	48	16	32	2	2	0	3	1	0	2	1	host	ribD
gene-MSMEI_RS01270	11	17	5	4	0	0	0	3	0	1	2	0	host	gene-MSMEI_RS01270
gene-MSMEI_RS03760	20	42	8	29	2	0	0	5	1	1	0	1	host	gene-MSMEI_RS03760
gene-MSMEI_RS08630	1158	505	36	109	9	25	2	2	1	0	5	7	host	gene-MSMEI_RS08630
gene-MSMEI_RS10975	2	2	0	1	0	1	0	1	0	0	0	0	host	gene-MSMEI_RS10975
gene-MSMEI_RS23340	1	2	1	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS23340
gene-MSMEI_RS01825	16	22	1	10	0	0	3	1	0	1	1	1	host	gene-MSMEI_RS01825
gene-MSMEI_RS18680	7	5	0	5	0	1	0	1	0	0	0	0	host	gene-MSMEI_RS18680
gene-MSMEI_RS04575	34	39	9	12	4	3	0	0	0	0	0	0	host	gene-MSMEI_RS04575
gene-MSMEI_RS05880	46	51	5	18	4	4	0	7	0	5	0	2	host	gene-MSMEI_RS05880
gene-MSMEI_RS12850	48	48	25	85	8	18	2	1	3	1	3	0	host	mtr
gene-MSMEI_RS21960	4	8	5	8	0	2	0	1	0	0	0	1	host	gene-MSMEI_RS21960
gene-MSMEI_RS06815	3	1	2	6	0	0	0	0	0	0	2	0	host	gene-MSMEI_RS06815
gene-MSMEI_RS32075	0	0	0	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS32075
gene-MSMEI_RS05500	19	15	2	5	4	0	0	0	0	0	0	0	host	gene-MSMEI_RS05500
gene-MSMEI_RS35870	0	1	0	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS35870
gene-MSMEI_RS26290	0	0	0	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS26290
gene-MSMEI_RS01350	6	5	1	1	0	0	0	0	0	0	2	0	host	gene-MSMEI_RS01350
gene-MSMEI_RS10880	5	10	1	1	0	1	1	1	1	0	0	0	host	gene-MSMEI_RS10880
gene-MSMEI_RS11560	131	160	30	123	13	33	4	15	12	9	3	10	host	gene-MSMEI_RS11560
gene-MSMEI_RS04960	2	5	0	1	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS04960
gene-MSMEI_RS23175	8	13	4	22	0	2	0	1	0	0	0	1	host	gene-MSMEI_RS23175
gene-MSMEI_RS27865	28	18	7	6	1	2	2	0	3	1	1	0	host	gene-MSMEI_RS27865
gene-MSMEI_RS26565	4	6	0	1	1	0	1	2	0	0	0	0	host	gene-MSMEI_RS26565
gene-MSMEI_RS32435	4	8	1	2	1	3	1	3	1	1	0	1	host	gene-MSMEI_RS32435
gene-MSMEI_RS03135	11	34	7	35	11	6	0	5	1	0	0	0	host	gene-MSMEI_RS03135
gene-MSMEI_RS07435	2	6	0	5	0	2	0	0	1	1	0	0	host	gene-MSMEI_RS07435
gene-MSMEI_RS19780	3	5	1	4	0	0	1	1	0	0	2	0	host	gene-MSMEI_RS19780
gene-MSMEI_RS02170	2	12	1	1	0	3	0	3	0	0	0	0	host	gene-MSMEI_RS02170
gene-MSMEI_RS33980	132	191	22	121	22	21	7	16	9	4	11	5	host	rnpA
gene-MSMEI_RS07595	2	1	0	1	0	0	0	1	0	0	0	0	host	mycP4
gene-MSMEI_RS12785	7	7	1	3	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS12785
gene-MSMEI_RS01935	119	192	13	89	23	34	2	9	5	6	0	1	host	gene-MSMEI_RS01935
gene-MSMEI_RS17890	8	25	8	9	0	2	2	0	1	2	2	2	host	gene-MSMEI_RS17890
gene-MSMEI_RS10315	45	86	15	92	6	38	4	11	5	4	12	3	host	ftsX
gene-MSMEI_RS01165	205	296	46	215	29	70	5	25	3	17	11	7	host	gene-MSMEI_RS01165
gene-MSMEI_RS04340	5	9	3	9	0	2	0	0	0	1	0	0	host	gene-MSMEI_RS04340
gene-MSMEI_RS29875	18	16	4	5	0	3	0	1	0	0	0	0	host	gene-MSMEI_RS29875_gene_folP
gene-MSMEI_RS13630	23	32	11	24	1	6	0	1	2	1	1	0	host	gene-MSMEI_RS13630
gene-MSMEI_RS29600	1	7	1	2	1	1	1	1	1	0	0	0	host	aztD
gene-MSMEI_RS01075	14	15	3	9	0	2	0	1	0	0	0	0	host	gene-MSMEI_RS01075
gene-MSMEI_RS02045	3	18	3	10	2	1	1	2	0	0	0	0	host	gene-MSMEI_RS02045
gene-MSMEI_RS26050	1	1	0	1	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS26050
gene-MSMEI_RS05330	92	98	9	16	6	6	1	3	1	0	3	1	host	gene-MSMEI_RS05330
gene-MSMEI_RS05395	0	1	2	1	0	0	0	0	0	1	0	0	host	ureE
gene-MSMEI_RS01410	3	3	2	2	0	3	0	0	0	0	0	1	host	gene-MSMEI_RS01410
gene-MSMEI_RS27615	5	4	2	9	1	0	0	2	1	1	2	0	host	gene-MSMEI_RS27615
gene-MSMEI_RS30505	3	1	2	4	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS30505
gene-MSMEI_RS30650	1	6	2	3	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS30650
gene-MSMEI_RS27360	62	110	18	18	2	3	0	2	1	0	2	1	host	gene-MSMEI_RS27360
gene-MSMEI_RS22440	2	5	2	1	1	0	1	0	0	0	0	0	host	gene-MSMEI_RS22440
gene-MSMEI_RS29615	1	0	0	0	0	0	0	0	0	0	0	0	host	aztB
gene-MSMEI_RS12460	0	2	0	1	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS12460
gene-MSMEI_RS11600	22	29	4	20	1	5	1	2	1	1	1	0	host	gene-MSMEI_RS11600
gene-MSMEI_RS29180	2	9	1	10	1	1	0	0	0	0	0	0	host	gene-MSMEI_RS29180
gene-MSMEI_RS29005	12	25	0	2	0	0	0	1	0	1	0	0	host	gene-MSMEI_RS29005
gene-MSMEI_RS27490	220	190	5	13	0	4	1	3	0	3	3	0	host	gene-MSMEI_RS27490
gene-MSMEI_RS18595	6	16	3	1	2	0	0	1	1	0	0	0	host	gene-MSMEI_RS18595
gene-MSMEI_RS28995	9	12	5	7	1	3	0	0	1	0	0	0	host	gene-MSMEI_RS28995
gene-MSMEI_RS06525	0	0	1	1	0	0	0	0	2	0	0	0	host	gene-MSMEI_RS06525
gene-MSMEI_RS31160	33	49	18	67	7	21	0	3	4	2	0	1	host	gene-MSMEI_RS31160
gene-MSMEI_RS25225	29	30	7	21	4	4	1	0	1	3	1	2	host	gene-MSMEI_RS25225
gene-MSMEI_RS31290	341	521	74	670	86	189	10	58	15	46	23	19	host	gene-MSMEI_RS31290
gene-MSMEI_RS18625	2	3	0	2	1	1	0	0	0	0	0	1	host	gene-MSMEI_RS18625
gene-MSMEI_RS26490	6	10	10	43	10	11	0	1	1	0	9	0	host	efeU
gene-MSMEI_RS11810	94	145	12	59	12	28	3	9	8	10	5	3	host	gene-MSMEI_RS11810_gene_rpmB
gene-MSMEI_RS29160	1	1	0	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS29160
gene-MSMEI_RS18935	1	1	0	1	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS18935
gene-MSMEI_RS12980	2	1	5	1	0	0	0	1	0	0	3	1	host	gene-MSMEI_RS12980
gene-MSMEI_RS27030	80	149	52	154	28	49	2	11	8	20	8	4	host	sucC
gene-MSMEI_RS01900	243	597	61	378	43	102	17	45	12	41	1	9	host	gene-MSMEI_RS01900
gene-MSMEI_RS17920	81	88	24	77	6	17	4	10	5	9	2	2	host	gcvP
gene-MSMEI_RS25215	5	27	27	141	56	76	1	1	0	0	0	0	host	gene-MSMEI_RS25215
gene-MSMEI_RS10205	1	4	3	2	0	0	0	0	0	0	0	1	host	gene-MSMEI_RS10205
gene-MSMEI_RS02100	3	8	2	9	1	1	0	0	0	0	1	0	host	gene-MSMEI_RS02100
gene-MSMEI_RS33635	1	2	0	3	1	0	0	0	0	0	0	0	host	gene-MSMEI_RS33635
gene-MSMEI_RS03235	2	4	0	2	0	0	0	0	0	0	0	1	host	gene-MSMEI_RS03235
gene-MSMEI_RS05690	9	14	0	2	1	0	3	3	1	1	0	1	host	gene-MSMEI_RS05690
gene-MSMEI_RS04585	19	20	2	18	0	9	0	3	0	0	0	1	host	gene-MSMEI_RS04585
gene-MSMEI_RS01635	2	1	2	4	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS01635
gene-MSMEI_RS29165	2	11	5	8	0	4	0	1	1	1	0	0	host	gene-MSMEI_RS29165
gene-MSMEI_RS07155	582	762	210	797	104	248	17	77	38	42	58	40	host	rpsQ
gene-MSMEI_RS06565	4	11	5	5	3	0	1	4	2	3	3	2	host	recD
gene-MSMEI_RS33940	181	255	41	95	22	36	4	21	0	6	4	4	host	gene-MSMEI_RS33940
gene-MSMEI_RS23465	1	1	2	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS23465
gene-MSMEI_RS23115	6	10	6	23	6	10	0	0	0	0	0	0	host	gene-MSMEI_RS23115
gene-MSMEI_RS12740	4	8	6	4	0	0	1	1	0	1	0	0	host	gene-MSMEI_RS12740
gene-MSMEI_RS15585	33	53	5	34	7	3	2	5	2	1	0	2	host	gene-MSMEI_RS15585
gene-MSMEI_RS16735	3	8	0	2	1	2	0	0	0	1	0	1	host	gene-MSMEI_RS16735
gene-MSMEI_RS26505	5	6	12	38	3	6	1	14	8	12	42	19	host	gene-MSMEI_RS26505
gene-MSMEI_RS02900	3	1	0	1	0	0	0	0	1	0	0	1	host	gene-MSMEI_RS02900
gene-MSMEI_RS26590	123	156	33	70	4	33	5	30	8	14	10	8	host	rsmA
gene-MSMEI_RS19100	80	92	25	65	25	24	2	5	4	5	5	6	host	tatC
gene-MSMEI_RS11295	0	3	2	5	1	4	0	1	0	0	0	0	host	gene-MSMEI_RS11295
gene-MSMEI_RS04930	41	17	18	94	2	45	12	142	58	266	87	128	host	gene-MSMEI_RS04930
gene-MSMEI_RS22180	36	99	5	12	0	6	0	4	0	0	0	0	host	cysT
gene-MSMEI_RS05810	127	10	6	6	0	0	3	1	3	0	1	0	host	gene-MSMEI_RS05810
gene-MSMEI_RS03795	26	48	5	24	2	1	1	3	0	0	0	3	host	gene-MSMEI_RS03795
gene-MSMEI_RS19855	0	10	0	2	0	2	0	0	0	0	0	0	host	gene-MSMEI_RS19855
gene-MSMEI_RS06410	3	8	0	0	0	0	0	0	0	0	0	0	host	uraH
gene-MSMEI_RS14005	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS14005
gene-MSMEI_RS26965	38	35	21	62	7	10	1	13	2	1	0	0	host	gene-MSMEI_RS26965
gene-MSMEI_RS13310	0	1	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS13310
gene-MSMEI_RS18065	17	24	4	10	1	6	0	2	1	0	1	0	host	gene-MSMEI_RS18065
gene-MSMEI_RS04650	87	135	34	86	5	16	6	18	1	2	8	4	host	gene-MSMEI_RS04650
gene-MSMEI_RS12895	37	63	14	33	3	4	0	8	2	2	2	1	host	gene-MSMEI_RS12895
gene-MSMEI_RS28315	10	17	3	9	6	9	2	3	0	2	1	1	host	lmeA
gene-MSMEI_RS25370	3	5	5	8	1	3	0	0	0	0	0	0	host	gene-MSMEI_RS25370
gene-MSMEI_RS08300	17	49	2	17	4	0	2	1	0	1	0	0	host	gene-MSMEI_RS08300
gene-MSMEI_RS27735	6	16	6	12	0	0	1	2	2	2	0	0	host	gene-MSMEI_RS27735
gene-MSMEI_RS22575	95	107	14	37	3	8	4	7	3	4	0	4	host	gene-MSMEI_RS22575
gene-MSMEI_RS08535	2	10	2	2	0	2	0	0	1	0	0	0	host	gene-MSMEI_RS08535
gene-MSMEI_RS19025	4	6	3	7	0	0	1	3	1	0	0	1	host	cobG
gene-MSMEI_RS28205	2	1	0	0	0	0	0	0	0	1	0	0	host	gene-MSMEI_RS28205
gene-MSMEI_RS32035	58	102	26	84	13	38	0	2	1	1	9	3	host	gene-MSMEI_RS32035
gene-MSMEI_RS02935	122	115	9	22	2	2	1	3	0	1	0	1	host	gene-MSMEI_RS02935
gene-MSMEI_RS23140	2	13	3	9	0	4	0	0	0	0	0	1	host	gene-MSMEI_RS23140
gene-MSMEI_RS06280	13	13	4	19	4	22	6	2	2	1	1	0	host	gene-MSMEI_RS06280
gene-MSMEI_RS30060	8	16	3	12	3	4	0	0	0	2	1	0	host	gene-MSMEI_RS30060
gene-MSMEI_RS04790	18	26	6	9	1	0	0	0	0	0	1	0	host	gene-MSMEI_RS04790
gene-MSMEI_RS07920	65	85	21	35	10	16	1	3	3	1	4	0	host	gene-MSMEI_RS07920
gene-MSMEI_RS09055	15	13	9	12	2	4	0	0	0	2	0	0	host	gene-MSMEI_RS09055
gene-MSMEI_RS03360	22	25	9	14	2	0	1	2	0	0	0	1	host	gene-MSMEI_RS03360
gene-MSMEI_RS31030	8	20	18	14	1	1	0	0	0	0	0	0	host	gene-MSMEI_RS31030
gene-MSMEI_RS13415	63	85	21	56	4	14	2	5	2	4	1	0	host	miaB
gene-MSMEI_RS33195	8	13	3	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS33195
gene-MSMEI_RS10395	12	31	6	12	0	2	1	0	0	1	0	0	host	gene-MSMEI_RS10395
gene-MSMEI_RS26390	22	23	9	14	2	0	0	2	2	2	4	4	host	gene-MSMEI_RS26390
gene-MSMEI_RS28420	2	1	0	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS28420
gene-MSMEI_RS24895	3	9	5	8	2	1	0	0	0	0	0	0	host	gene-MSMEI_RS24895
gene-MSMEI_RS17730	1	5	1	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS17730
gene-MSMEI_RS22210	3	7	1	4	3	1	0	1	0	1	0	0	host	gene-MSMEI_RS22210
gene-MSMEI_RS26345	9	12	12	39	8	22	0	1	2	0	0	0	host	gene-MSMEI_RS26345
gene-MSMEI_RS08505	11	20	2	12	2	2	1	4	1	1	2	1	host	gene-MSMEI_RS08505
gene-MSMEI_RS22185	90	237	11	36	7	12	0	3	1	4	2	1	host	gene-MSMEI_RS22185
gene-MSMEI_RS32975	6	3	1	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS32975
gene-MSMEI_RS16585	1	5	0	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS16585
gene-MSMEI_RS01570	202	170	8	29	8	10	1	5	0	6	7	1	host	gene-MSMEI_RS01570_gene_zwf
gene-MSMEI_RS04665	20	24	6	19	3	4	0	1	0	3	1	0	host	proC
gene-MSMEI_RS23500	0	0	1	1	1	0	0	0	0	0	1	0	host	gene-MSMEI_RS23500
gene-MSMEI_RS18405	22	41	5	16	1	2	0	2	2	2	1	0	host	xerD
gene-MSMEI_RS13205	72	107	15	56	6	10	0	6	2	7	5	1	host	gene-MSMEI_RS13205
gene-MSMEI_RS25890	92	115	4	127	39	62	3	7	1	2	1	6	host	gene-MSMEI_RS25890
gene-PBI_KAMPY_13	0	0	17	4	2	1	244	13324	11274	16620	17497	16156	phage	13
gene-MSMEI_RS09950	8	7	1	1	0	1	0	1	0	0	0	0	host	gene-MSMEI_RS09950
gene-MSMEI_RS02525	0	0	1	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS02525
gene-MSMEI_RS11490	56	96	5	13	2	5	0	6	1	4	7	2	host	gene-MSMEI_RS11490_gene_fni
gene-MSMEI_RS24125	32	48	17	31	2	4	3	7	4	1	4	3	host	gene-MSMEI_RS24125
gene-MSMEI_RS10835	44	91	30	66	6	20	1	11	2	2	3	3	host	gene-MSMEI_RS10835
gene-MSMEI_RS28095	15	11	2	9	0	4	0	2	0	1	0	0	host	gene-MSMEI_RS28095
gene-MSMEI_RS26265	1	6	0	2	0	1	0	0	0	0	0	0	host	ehuA
gene-MSMEI_RS09170	11	32	1	15	2	4	0	2	0	0	0	1	host	gene-MSMEI_RS09170
gene-MSMEI_RS16980	8	20	0	8	4	13	0	0	0	0	0	0	host	gene-MSMEI_RS16980
gene-MSMEI_RS13235	15	21	3	10	0	5	3	4	0	0	0	3	host	pgsA
gene-MSMEI_RS22825	4	8	11	22	1	8	0	0	0	0	0	1	host	fdhD
gene-MSMEI_RS06760	1181	1514	401	1389	155	535	85	331	34	75	93	91	host	rplL
gene-MSMEI_RS24520	36	28	18	37	9	7	0	3	2	1	3	7	host	gene-MSMEI_RS24520
gene-MSMEI_RS28555	10	36	8	14	1	5	0	7	0	1	5	1	host	gene-MSMEI_RS28555
gene-MSMEI_RS12890	162	294	33	91	20	34	6	31	7	14	9	6	host	gene-MSMEI_RS12890
gene-MSMEI_RS14675	17	14	0	3	0	2	0	2	0	0	0	0	host	urtB
gene-MSMEI_RS26360	2	1	6	8	1	1	0	0	0	0	0	0	host	kdpA
gene-MSMEI_RS06900	21	32	6	22	2	6	0	1	2	0	1	0	host	gene-MSMEI_RS06900
gene-MSMEI_RS06270	8	5	2	5	0	7	2	2	0	2	3	2	host	gene-MSMEI_RS06270
gene-MSMEI_RS23065	3	4	5	3	2	1	0	1	0	0	0	0	host	bkaR
gene-MSMEI_RS25625	18	14	9	13	0	5	0	2	0	0	2	1	host	gene-MSMEI_RS25625
gene-MSMEI_RS25595	7	10	4	2	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS25595
gene-MSMEI_RS07905	2	6	0	1	3	0	0	0	0	0	1	0	host	gene-MSMEI_RS07905
gene-MSMEI_RS33105	118	348	5	8	1	1	3	16	3	4	3	2	host	gene-MSMEI_RS33105
gene-MSMEI_RS31640	20	36	2	18	1	4	1	5	0	1	1	2	host	gene-MSMEI_RS31640
gene-MSMEI_RS03835	10	14	3	23	9	14	1	2	0	0	2	4	host	gene-MSMEI_RS03835
gene-MSMEI_RS06165	182	279	22	93	28	60	12	33	7	22	9	19	host	gene-MSMEI_RS06165
gene-MSMEI_RS31750	6	25	17	11	3	7	3	1	2	0	1	1	host	gene-MSMEI_RS31750
gene-MSMEI_RS16030	18	22	7	15	1	3	1	1	0	1	1	3	host	xylB
gene-MSMEI_RS18100	2	5	3	4	0	2	0	0	1	0	1	1	host	gene-MSMEI_RS18100
gene-MSMEI_RS04185	19	23	2	15	1	5	0	1	2	3	1	1	host	gene-MSMEI_RS04185
gene-MSMEI_RS07255	252	410	19	125	33	58	9	29	23	34	7	9	host	rplX
gene-MSMEI_RS22025	3	11	1	8	1	3	0	0	0	0	0	0	host	dctA
gene-MSMEI_RS31400	25	27	12	33	6	13	2	5	1	1	0	3	host	serS
gene-MSMEI_RS21125	13	14	8	7	2	3	0	1	0	1	2	0	host	gene-MSMEI_RS21125
gene-MSMEI_RS24275	3	11	1	1	0	1	0	1	0	0	0	0	host	gene-MSMEI_RS24275
gene-PBI_KAMPY_54	0	0	1	0	471	914	1977	4152	386	646	1123	1857	phage	54
gene-MSMEI_RS18530	43	44	4	29	1	3	0	2	3	0	2	3	host	argH
gene-MSMEI_RS17875	56	59	27	78	3	13	1	11	1	2	4	2	host	gene-MSMEI_RS17875
gene-MSMEI_RS06290	0	2	0	3	2	2	0	0	0	0	0	1	host	gene-MSMEI_RS06290
gene-MSMEI_RS28875	43	111	5	18	2	9	0	8	1	4	3	2	host	gene-MSMEI_RS28875
gene-MSMEI_RS07640	47	83	4	22	1	4	2	3	0	0	0	0	host	gene-MSMEI_RS07640_gene_adh
gene-MSMEI_RS05695	16	14	0	3	0	1	0	1	1	0	0	2	host	gene-MSMEI_RS05695
gene-MSMEI_RS02510	1	2	2	0	1	0	0	0	1	0	0	0	host	gene-MSMEI_RS02510
gene-MSMEI_RS31600	27	43	7	54	17	24	1	6	3	3	1	1	host	gene-MSMEI_RS31600
gene-MSMEI_RS30550	4	21	0	1	1	0	0	1	0	0	0	0	host	gene-MSMEI_RS30550
gene-MSMEI_RS17530	10	5	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS17530
gene-MSMEI_RS23240	9	27	3	24	7	8	1	3	1	1	4	3	host	bcp
gene-MSMEI_RS04500	1	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS04500
gene-MSMEI_RS08800	113	96	10	14	8	8	0	0	0	0	0	1	host	gene-MSMEI_RS08800
gene-MSMEI_RS02105	0	2	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS02105
gene-MSMEI_RS36070	1	1	0	1	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS36070
gene-MSMEI_RS04130	118	250	8	56	13	30	3	7	4	8	3	1	host	gene-MSMEI_RS04130
gene-MSMEI_RS28290	27	38	23	53	2	8	2	2	1	0	0	2	host	pstA
gene-MSMEI_RS20570	97	114	4	83	19	44	0	1	2	1	10	8	host	gene-MSMEI_RS20570
gene-MSMEI_RS32515	7	13	0	8	1	6	1	4	0	0	2	0	host	gene-MSMEI_RS32515
gene-MSMEI_RS11955	103	150	21	42	9	10	4	16	3	8	5	3	host	ffh
gene-MSMEI_RS08365	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS08365
gene-MSMEI_RS18190	39	46	3	15	0	11	0	6	3	3	0	3	host	gene-MSMEI_RS18190
gene-MSMEI_RS31250	12	18	21	41	4	8	0	2	3	2	0	6	host	furA1
gene-MSMEI_RS30480	4	5	2	2	1	0	0	1	0	0	0	0	host	gene-MSMEI_RS30480
gene-MSMEI_RS15870	3	11	5	23	2	4	0	2	2	2	0	0	host	gene-MSMEI_RS15870
gene-MSMEI_RS19450	31	36	3	11	5	5	0	0	0	0	1	0	host	gene-MSMEI_RS19450
gene-MSMEI_RS25290	11	26	1	5	1	3	0	0	0	0	0	0	host	gene-MSMEI_RS25290
gene-MSMEI_RS02665	26	38	13	62	16	14	3	13	0	4	3	3	host	gene-MSMEI_RS02665
gene-MSMEI_RS32925	34	47	10	13	0	3	0	0	2	1	0	0	host	gene-MSMEI_RS32925
gene-MSMEI_RS06395	2	3	0	1	3	0	0	1	0	1	0	0	host	gene-MSMEI_RS06395
gene-MSMEI_RS09165	21	29	4	10	4	8	2	0	2	1	0	2	host	gene-MSMEI_RS09165
gene-MSMEI_RS10190	0	4	1	1	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS10190
gene-MSMEI_RS05750	1	0	0	1	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS05750
gene-MSMEI_RS05010	5	2	2	2	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS05010
gene-MSMEI_RS31410	37	43	6	26	5	11	2	2	1	4	3	5	host	gene-MSMEI_RS31410
gene-MSMEI_RS21090	3	18	5	12	1	4	1	0	0	1	2	0	host	gene-MSMEI_RS21090
gene-MSMEI_RS04825	19	21	14	19	3	5	1	1	0	0	0	2	host	gene-MSMEI_RS04825
gene-MSMEI_RS05530	4	20	2	5	2	0	0	0	0	0	0	1	host	gene-MSMEI_RS05530
gene-MSMEI_RS33440	4	7	2	4	3	4	0	3	1	0	0	1	host	gene-MSMEI_RS33440
gene-MSMEI_RS20540	54	66	68	118	40	54	0	6	0	1	2	1	host	mshC
gene-MSMEI_RS30360	81	131	22	43	8	9	1	17	3	7	4	5	host	gene-MSMEI_RS30360_gene_ponA2
gene-MSMEI_RS06580	3	6	18	31	3	6	0	4	0	1	0	0	host	gene-MSMEI_RS06580
gene-MSMEI_RS05710	2	6	0	1	2	0	0	0	0	0	0	0	host	gene-MSMEI_RS05710
gene-MSMEI_RS17995	0	3	0	2	0	2	0	0	0	0	0	0	host	gene-MSMEI_RS17995
gene-MSMEI_RS03185	68	88	25	80	10	19	5	4	0	2	3	3	host	gene-MSMEI_RS03185
gene-MSMEI_RS02815	2	0	0	0	0	0	0	0	0	0	0	2	host	gene-MSMEI_RS02815
gene-MSMEI_RS14975	21	39	4	31	9	11	0	4	0	1	3	2	host	gene-MSMEI_RS14975
