Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-SERP0505	4	5	6	12	12	15	6	8	9	10	15	10	host	gene-SERP0505
gene-SERP1647	26	74	120	21	58	114	18	71	49	16	39	27	host	gene-SERP1647
gene-SERP0862	271	185	162	350	351	214	559	295	399	319	655	557	host	gene-SERP0862
gene-SERP1439	90	840	458	1830	1008	636	554	1376	1038	241	840	805	host	gatC
gene-SERP1436	442	612	607	1240	587	654	700	882	555	368	474	588	host	gene-SERP1436
gene-SERP1613	159	584	588	153	259	692	71	515	254	15	117	100	host	gene-SERP1613
gene-SERP1734	112	184	121	1002	832	186	962	1026	801	603	1407	1155	host	pyrG
gene-SERP0630	2861	1947	1737	3186	2397	1624	5978	3088	2469	2515	2673	3106	host	menD
gene-SERP1508	0	7	5	1	7	8	1	5	5	5	3	2	host	gene-SERP1508
gene-SERP0742	484	815	849	2562	1461	1101	1711	1886	1548	947	1336	1529	host	gene-SERP0742
gene-SERP1791	5320	1779	1562	5156	1833	1263	2402	2732	1386	1051	1133	1335	host	lacF
gene-SERP1675	134	213	163	152	278	159	253	375	319	155	410	491	host	gene-SERP1675
gene-SERP2233	362	18	13	390	9	23	73	11	8	34	3	14	host	gene-SERP2233
gene-SERP0835	141	128	105	478	192	110	389	225	247	159	237	201	host	gene-SERP0835
gene-SERP1605	28	7	3	28	8	5	4	12	6	1	7	2	host	gene-SERP1605
gene-SERP1673	112	140	80	118	130	85	117	149	90	45	97	121	host	ilvA
gene-SERP0020	234	114	60	254	79	106	120	80	71	56	88	106	host	gene-SERP0020
gene-SERP1881	3616	1163	1184	3111	1013	1108	2307	1287	973	723	658	840	host	nhaC
gene-SERP2282	76	69	30	141	88	59	144	90	86	126	175	137	host	gene-SERP2282
gene-SERP_tRNA-Glu-3	0	0	1	9	15	4	3	17	8	1	40	5	host	gene-SERP_tRNA-Glu-3
gene-SERP0307	3455	10824	6802	9919	9521	10001	6719	7962	6862	3929	7184	5494	host	gene-SERP0307
gene-SERP0289	12926	6492	5168	14484	4654	5332	9955	5484	3505	3715	2784	2821	host	gene-SERP0289
gene-SERP2301	7	14	22	48	42	21	37	52	43	14	38	74	host	hisF
gene-SERP_tRNA-Trp-1	87	328	292	91	1073	211	467	853	492	232	1929	865	host	gene-SERP_tRNA-Trp-1
gene-SERP0329	5731	2074	1919	4665	1815	1710	3515	2232	1589	1206	1233	1755	host	gene-SERP0329
gene-SERP_tRNA-Glu-2	26	482	461	11	483	161	12	333	107	22	527	132	host	gene-SERP_tRNA-Glu-2
gene-SERP0344	596	611	458	1341	629	679	768	727	633	401	757	701	host	gene-SERP0344
gene-SERP0888	45	52	61	128	58	66	95	95	66	81	92	113	host	gene-SERP0888
gene-SERP0831	439	1053	948	1544	2112	719	2142	2832	1989	1065	2209	2082	host	gene-SERP0831
gene-SERP0789	229	351	311	474	327	301	220	414	250	112	245	280	host	gene-SERP0789
gene-SERP0650	111	283	187	5240	2119	392	2013	2994	2684	500	1415	1950	host	purK
gene-FDH45_gp125	0	0	0	1	64	1	2945	25	62	8407	1335	1987	phage	gene-FDH45_gp125
gene-SERP0387	178	453	204	857	604	463	338	615	557	87	299	279	host	hisC
gene-FDH45_gp007	0	0	0	9	110	4	930	65	151	2834	1507	1917	phage	gene-FDH45_gp007
gene-SERP0319	150	193	74	718	217	239	627	122	219	294	246	224	host	gene-SERP0319
gene-SERP1410	236	506	588	773	347	680	187	381	302	66	142	174	host	gene-SERP1410
gene-SERP1468	932	128	38	680	127	240	320	17	15	170	19	25	host	gene-SERP1468
gene-SERP2288	1213	765	713	1257	677	726	769	836	612	330	530	680	host	gene-SERP2288
gene-SERP1954	482	637	554	903	612	532	797	747	600	365	536	731	host	gene-SERP1954
gene-SERP0848	339	1565	1438	1408	1280	1600	559	1641	878	180	634	579	host	gene-SERP0848
gene-SERP1162	57	70	45	98	74	94	118	87	67	34	94	109	host	gene-SERP1162
gene-SERP0114	261	439	361	873	782	538	624	997	673	276	644	644	host	dnaX
gene-SERP0041	1593	1588	2007	2984	1512	1737	1926	1954	1149	897	1145	1117	host	gene-SERP0041
gene-SERP1886	346	364	245	732	277	853	166	342	412	43	115	148	host	sugE-1
gene-SERP1651	90	88	96	593	180	84	218	118	194	199	208	209	host	gene-SERP1651
gene-SERP1489	768072	32037	19819	502725	10388	94429	298438	6104	19540	138800	6934	11126	host	hld
gene-SERP1573	6	8	5	10	20	6	11	17	9	3	8	12	host	gene-SERP1573
gene-SERP0166	1032	1323	1150	1664	1117	841	1224	1673	863	630	1090	1287	host	radA
gene-SERP0898	407	1728	1078	2643	1273	986	1187	1565	1196	271	434	572	host	thrC
gene-FDH45_gp127	0	0	0	52	943	0	16172	609	1550	14312	4917	6636	phage	gene-FDH45_gp127
gene-SERP1724	72	109	133	131	309	81	163	357	294	114	458	433	host	gene-SERP1724
gene-SERP1835	628	620	581	1188	1175	548	1372	1547	1001	845	1864	1676	host	gene-SERP1835
gene-SERP1660	78	337	277	309	322	337	103	295	255	59	219	161	host	gene-SERP1660
gene-SERP0805	31	105	62	161	147	130	105	183	137	62	173	164	host	rimM
gene-SERP1284	348	1228	1200	2461	3657	948	2989	4497	2914	2001	7521	4543	host	rpsD
gene-SERP0379	5652	14815	10668	18076	14519	10880	20742	18500	13600	9325	14745	17433	host	gene-SERP0379
gene-SERP0595	283	546	428	911	704	452	804	1085	749	339	699	735	host	gene-SERP0595
gene-SERP2465	12	25	9	82	32	34	22	33	35	14	40	35	host	gene-SERP2465
gene-SERP2232	35	58	62	94	64	51	33	61	65	18	57	59	host	gene-SERP2232
gene-SERP0442	78299	43789	43174	60295	48816	31894	44771	39473	18636	15093	21777	15214	host	gapA-1
gene-SERP0623	131	165	107	435	182	167	367	86	164	135	196	165	host	gene-SERP0623
gene-SERP2492	5	1	2	6	5	1	7	1	4	0	10	14	host	gene-SERP2492
gene-SERP1203	496	1526	1297	1192	2147	1432	1831	2050	1596	939	2853	2169	host	tgt
gene-FDH45_gp090	0	0	0	31	2233	2	8239	2411	3113	16470	14048	13850	phage	gene-FDH45_gp090
gene-SERP0987	217	341	306	292	209	347	131	328	98	118	137	107	host	gene-SERP0987
gene-SERP2527	34	22	18	96	34	19	69	36	24	38	26	32	host	gene-SERP2527
gene-SERP0264	19	55	35	49	66	37	99	70	65	70	74	135	host	gene-SERP0264
gene-SERP1051	217	1565	1226	1077	2079	1364	469	3058	1386	148	1227	726	host	fer
gene-SERP0982	46	14	5	85	16	13	47	14	4	28	5	18	host	gene-SERP0982
gene-SERP0081	114	52	6	227	49	89	208	18	27	121	57	67	host	gene-SERP0081
gene-SERP1398	6053	15489	16228	8843	13676	16441	6592	10418	10400	3828	8206	7036	host	gene-SERP1398
gene-SERP0712	58	224	118	701	269	236	290	326	323	134	252	274	host	gene-SERP0712
gene-FDH45_gp012	0	0	0	1	229	2	405	208	235	396	544	700	phage	gene-FDH45_gp012
gene-SERP2045	4947	2179	3255	3299	981	1864	1161	1449	763	377	267	319	host	gene-SERP2045
gene-SERP1628	254	728	1349	158	625	1256	85	654	473	43	181	173	host	gene-SERP1628
gene-SERP2189	36	54	101	65	131	62	393	217	161	67	74	115	host	gene-SERP2189
gene-SERP1374	5802	5695	5602	9041	5820	8868	3365	7281	6996	967	1853	2082	host	gene-SERP1374
gene-SERP1069	98	307	279	753	1028	384	474	1160	822	224	757	713	host	gene-SERP1069
gene-SERP1910	204	364	197	908	496	390	993	561	595	589	678	713	host	gene-SERP1910
gene-SERP1503	0	4	9	0	0	5	0	1	2	1	1	1	host	gene-SERP1503
gene-SERP2111	901	1157	732	1468	1370	1462	845	1072	919	472	868	638	host	gene-SERP2111
gene-SERP2349	2	6	7	30	9	1	5	11	4	0	12	7	host	fosB
gene-SERP0143	782	484	452	1524	697	528	1373	966	1045	696	1146	1484	host	gene-SERP0143
gene-FDH45_gp026	0	0	0	2	159	12	1066	225	234	2304	1598	2205	phage	gene-FDH45_gp026
gene-SERP1794	5107	3994	2400	6322	3904	4544	1732	5779	2957	993	1347	1768	host	lacB
gene-SERP2453	96	101	61	223	121	165	120	132	115	73	100	101	host	gene-SERP2453
gene-SERP1755	176	308	182	622	482	347	676	566	430	425	816	976	host	czrA
gene-SERP1851	902	661	460	896	327	529	685	538	311	304	371	448	host	mobA
gene-SERP2522	114	224	181	218	337	154	97	326	235	78	290	226	host	gene-SERP2522
gene-SERP1177	115	453	289	1113	913	391	879	1162	943	419	869	999	host	gene-SERP1177
gene-SERP1073	1	0	2	7	4	1	12	0	6	10	7	11	host	gene-SERP1073
gene-SERP2044	608	667	511	914	530	492	743	616	330	261	343	286	host	gene-SERP2044
gene-SERP0940	20	15	15	48	19	22	11	11	19	8	34	31	host	trpC
gene-SERP1053	4127	4168	5120	7435	3668	4087	5929	5320	3495	2378	3533	2955	host	gene-SERP1053
gene-SERP0371	94	56	52	133	92	54	211	135	98	196	321	267	host	gene-SERP0371
gene-SERP_tRNA-Thr-4	2	9	4	17	16	6	16	30	21	5	55	25	host	gene-SERP_tRNA-Thr-4
gene-FDH45_gp199	0	0	0	4	231	4	1204	239	430	1935	1458	2096	phage	gene-FDH45_gp199
gene-SERP1227	583	298	319	449	439	291	664	575	430	252	553	488	host	folC
gene-SERP0663	10105	9413	10224	15998	5854	7981	9155	7784	3874	3705	3342	3591	host	gene-SERP0663
gene-SERP1679	345	256	213	1363	267	310	372	467	446	206	244	437	host	rsbV
gene-SERP0907	846	630	370	1532	573	541	1585	565	640	760	914	888	host	gene-SERP0907
gene-SERP2443	38	25	31	86	34	35	36	64	53	40	45	78	host	gene-SERP2443
gene-SERP0433	843	524	535	1559	554	649	815	725	645	327	431	501	host	gene-SERP0433
gene-SERP1310	607	2588	2105	5513	3039	2564	2034	4285	2942	613	1116	1510	host	gene-SERP1310
gene-SERP0649	44	217	130	2502	1555	742	765	2178	1434	143	840	953	host	purE
gene-SERP1941	176	747	508	938	781	655	266	900	524	91	353	264	host	gene-SERP1941
gene-SERP2459	383	367	310	1287	565	360	718	754	439	210	264	303	host	gene-SERP2459
gene-SERP1460	964	508	298	2337	551	664	1806	348	627	717	589	688	host	blaR1-1
gene-SERP0399	105	197	95	301	304	157	439	155	293	172	387	376	host	gene-SERP0399
gene-SERP0729	352	409	283	2793	1201	356	3582	1519	1230	1369	1377	1320	host	uvrC
gene-SERP1332	30	57	7	190	113	88	90	14	63	22	59	72	host	gene-SERP1332
gene-SERP2468	5	3	2	8	3	3	12	7	1	3	5	2	host	gene-SERP2468
gene-SERP0048	8	11	8	84	24	19	38	12	39	52	53	29	host	gene-SERP0048
gene-SERP0358	1880	1698	1755	2091	933	1223	940	1530	662	687	720	695	host	fruK
gene-SERP2298	224	120	148	664	278	558	261	341	192	373	278	210	host	gene-SERP2298
gene-SERP2256	21	11	9	44	8	18	16	9	8	7	6	16	host	gene-SERP2256
gene-SERP2325	11032	19446	21707	9664	9239	12849	4000	14917	3696	1303	2063	965	host	gene-SERP2325
gene-SERP0865	233	183	171	175	241	147	261	217	187	119	272	274	host	glpP
gene-SERP0686	210	100	131	257	151	88	234	168	133	143	220	255	host	potA
gene-SERP0850	806	1525	1452	1153	1450	1355	730	1807	1044	361	986	1009	host	pgsA
gene-SERP0145	472	416	337	940	489	416	837	546	690	419	694	968	host	gene-SERP0145
gene-SERP2247	105	185	160	282	271	258	224	321	203	96	155	200	host	arcD
gene-FDH45_gp169	0	0	0	40	9742	2	55737	14822	15265	98672	72079	90996	phage	gene-FDH45_gp169
gene-SERP1207	130	277	202	458	319	223	543	375	339	166	424	309	host	gene-SERP1207
gene-SERP1218	1281	1745	1779	1588	1492	1157	1449	1734	933	777	1101	897	host	gene-SERP1218
gene-FDH45_gp065	0	0	0	9	156	2	2862	153	275	15407	5303	7057	phage	gene-FDH45_gp065
gene-SERP0261	52	205	113	1089	521	402	547	668	637	250	605	651	host	gene-SERP0261
gene-SERP0626	2897	1352	1148	2781	1005	1243	1458	1379	728	545	425	422	host	gene-SERP0626
gene-SERP1122	261	349	341	1332	496	655	578	597	505	213	397	400	host	gene-SERP1122
gene-SERP1407	2281	3291	2877	2834	2382	3342	2192	2293	1766	1076	1654	1482	host	gene-SERP1407
gene-SERP1663	187	431	386	806	578	366	628	715	649	327	589	721	host	gene-SERP1663
gene-SERP1379	2807	4276	3247	3032	3435	4134	2127	3727	2534	823	1854	1616	host	gene-SERP1379
gene-SERP2203	66	94	59	227	182	123	132	130	168	73	205	196	host	gene-SERP2203
gene-SERP0917	1055	1045	732	6706	1247	1602	1635	1157	1323	796	883	993	host	sbcD
gene-SERP0326	194	74	48	184	36	60	94	55	53	29	44	64	host	gene-SERP0326
gene-SERP0909	33628	43366	35100	36833	32202	40721	21559	38828	19361	13273	17371	12909	host	lexA
gene-SERP0955	317	1085	810	1389	1238	981	784	1504	972	331	835	840	host	gene-SERP0955
gene-SERP0110	72	181	147	788	375	274	572	366	296	344	521	433	host	gene-SERP0110
gene-SERP1060	1507	2921	2909	6955	3628	2712	4220	4181	3977	1483	2761	3048	host	xerD
gene-SERP1687	106	138	100	324	120	189	105	87	94	52	57	69	host	gene-SERP1687
gene-SERP0436	13576	59490	31597	15771	72224	53630	8229	90314	48494	3574	35166	25132	host	clpP
gene-SERP1291	112	263	293	483	474	359	296	626	376	120	373	326	host	gene-SERP1291
gene-SERP0265	9	12	8	12	24	15	32	42	24	10	38	63	host	gene-SERP0265
gene-SERP2362	603	824	925	843	809	806	405	1114	818	197	455	600	host	gene-SERP2362
gene-SERP2360	24	35	39	52	66	52	31	66	50	11	85	97	host	gene-SERP2360
gene-SERP0667	259	412	257	539	333	278	254	367	299	153	285	276	host	gene-SERP0667
gene-SERP0685	40	16	18	88	44	14	88	36	41	61	81	101	host	gene-SERP0685
gene-SERP1157	17	12	2	40	6	3	42	10	4	21	17	19	host	gene-SERP1157
gene-SERP1903	6	11	6	56	12	9	17	14	12	9	21	25	host	gene-SERP1903
gene-SERP2497	19	16	16	39	14	13	20	21	15	18	25	15	host	gene-SERP2497
gene-FDH45_gp167	1	0	0	0	858	0	11023	388	1205	24824	12576	16075	phage	gene-FDH45_gp167
gene-SERP2124	240	373	418	703	413	584	300	571	513	123	200	316	host	gene-SERP2124
gene-SERP1654	7	18	13	24	43	29	22	55	24	14	44	46	host	gene-SERP1654
gene-SERP2180	213	263	245	549	723	224	626	850	556	364	998	825	host	gene-SERP2180
gene-SERP0787	153	635	661	612	477	751	221	604	351	78	278	202	host	gene-SERP0787
gene-SERP1368	215	225	226	924	659	250	882	883	713	400	813	825	host	hemE
gene-SERP1731	2522	1460	1583	4083	1592	1494	2388	2555	2039	902	1301	1958	host	murAB
gene-SERP1579	2526	3634	2423	4688	3890	3389	3996	4175	3595	2405	3575	3570	host	gene-SERP1579
gene-SERP1895	1854	2318	1991	1722	1740	2593	911	1825	1096	449	983	739	host	gene-SERP1895
gene-SERP1113	526	344	181	880	163	287	378	333	242	140	138	181	host	gene-SERP1113
gene-SERP0253	303	749	606	316	455	465	238	539	240	130	231	217	host	gene-SERP0253
gene-SERP1420	2502	3878	3673	3151	3023	3345	1853	3471	2379	802	1807	2022	host	gene-SERP1420
gene-SERP0115	197	640	710	608	776	583	461	1048	619	183	545	448	host	gene-SERP0115
gene-FDH45_gp164	0	0	0	4	14	11	86	6	14	317	155	237	phage	gene-FDH45_gp164
gene-SERP0350	10	20	3	27	66	14	24	12	27	16	142	84	host	gene-SERP0350
gene-FDH45_gp142	0	1	0	30240	51053	5073	54135	77107	80688	30715	79742	55394	phage	gene-FDH45_gp142
gene-SERP1581	8430	13997	12750	12607	11970	12349	8091	17159	9402	3053	5428	5594	host	folA-2
gene-SERP0872	1432	2345	2667	2953	2582	2716	1651	3120	1713	513	995	811	host	gpxA-1
gene-SERP1263	118	382	325	216	995	231	768	1293	834	406	1170	1371	host	accA
gene-SERP1741	156	708	672	1916	2091	1082	1264	2779	2062	647	1921	1709	host	luxS
gene-SERP_tRNA-Tyr-2	42	568	543	21	711	234	24	379	161	28	978	234	host	gene-SERP_tRNA-Tyr-2
gene-SERP1404	19	32	5	360	63	31	288	21	93	131	120	146	host	gene-SERP1404
gene-SERP2342	53	85	78	303	237	111	194	218	207	109	314	236	host	gene-SERP2342
gene-SERP2004	240	387	280	3493	1840	418	4515	1983	2152	2275	2498	2672	host	gene-SERP2004
gene-SERP2242	11004	9864	8084	12195	10733	6507	10191	14315	8319	4535	7972	6950	host	ipdC
gene-SERP0446	277913	65725	65517	174012	33896	48802	76271	45293	18086	24348	14632	12989	host	eno
gene-SERP0993	1112	502	439	1134	456	543	613	465	434	227	416	393	host	murG
gene-SERP1646	19	45	61	20	40	74	9	39	26	10	25	17	host	gene-SERP1646
gene-SERP2372	54	49	38	89	58	46	71	62	53	28	50	81	host	gene-SERP2372
gene-FDH45_gp029	0	0	0	4	328	10	1738	430	377	4146	3167	3595	phage	gene-FDH45_gp029
gene-SERP0573	56	378	219	96	319	207	343	459	253	72	130	174	host	oppF
gene-SERP1915	1042	470	404	1037	416	408	321	514	536	116	271	316	host	gene-SERP1915
gene-FDH45_gp051	0	0	0	164	1171	9	9347	336	1330	8642	4209	4064	phage	gene-FDH45_gp051
gene-SERP2139	1	10	9	17	10	9	7	8	11	5	13	11	host	gene-SERP2139
gene-SERP2376	4	1	2	2	0	11	2	3	2	3	6	0	host	gene-SERP2376
gene-SERP2179	38	25	44	141	480	54	114	753	476	129	983	634	host	gene-SERP2179
gene-SERP2321	787	7957	9124	596	3373	5861	303	3461	1490	125	763	569	host	gene-SERP2321
gene-SERP2150	264	313	222	326	275	202	421	361	319	186	372	504	host	panD
gene-SERP2047	2596	2674	3275	2657	1928	2858	1837	2236	1281	775	973	1106	host	ppk
gene-SERP0160	420	301	260	712	391	334	558	384	298	258	309	353	host	gene-SERP0160
gene-SERP0647	1869	3723	4124	3735	4246	5120	2115	4066	3883	1144	3208	3567	host	gene-SERP0647
gene-SERP0674	259	801	803	940	943	902	495	1308	932	273	729	791	host	gene-SERP0674
gene-SERP0510	1007	1048	974	2174	1158	1135	1260	1407	903	461	603	725	host	gene-SERP0510
gene-SERP2273	177	403	381	193	389	339	181	475	293	146	345	388	host	gene-SERP2273
gene-SERP2455	334	99	22	590	148	154	784	38	129	375	123	220	host	gene-SERP2455
gene-SERP2262	419	699	548	1566	1363	553	1897	1706	1236	1036	1897	1612	host	gene-SERP2262
gene-SERP2121	175	563	509	401	667	413	393	845	542	145	493	528	host	gene-SERP2121
gene-SERP0346	13	21	33	28	23	29	16	34	26	6	14	14	host	gene-SERP0346
gene-SERP1558	0	1	0	0	1	1	0	0	1	2	3	1	host	gene-SERP1558
gene-SERP1593	31	101	150	453	124	140	31	123	76	22	76	84	host	gene-SERP1593
gene-SERP1762	687	2293	1891	1289	2042	1435	1807	2891	1640	915	1555	1749	host	glmM
gene-SERP0251	856	853	609	3320	1071	864	2709	1217	1101	1086	1010	1241	host	gene-SERP0251
gene-SERP0364	171	393	303	283	461	284	510	614	459	304	817	1292	host	saeS
gene-SERP0099	144	206	144	275	320	134	611	381	369	175	244	417	host	gene-SERP0099
gene-SERP1779	1099	834	606	1798	811	980	826	784	692	228	445	544	host	gene-SERP1779
gene-SERP0638	9	38	14	37	27	24	18	25	36	9	52	32	host	gene-SERP0638
gene-SERP1021	23	113	63	44	165	79	95	215	167	46	232	164	host	gene-SERP1021
gene-SERP1610	9	37	20	22	14	50	5	33	28	0	12	13	host	gene-SERP1610
gene-SERP2155	239763	37288	45741	141433	16677	33536	57042	22600	10289	17601	5851	5294	host	budB
gene-SERP1019	315	1306	714	1374	1790	921	1424	2591	1750	675	2591	2009	host	recU
gene-FDH45_gp052	0	0	0	148	4494	4	64716	3014	6951	72844	30331	50039	phage	gene-FDH45_gp052
gene-SERP0840	875	8891	6525	3279	11543	6090	3840	11937	8600	2218	11571	8050	host	rpsO
gene-SERP2000	558	906	890	1274	687	1065	502	833	575	241	336	415	host	gene-SERP2000
gene-SERP0320	33	68	85	183	143	74	301	146	165	104	222	232	host	gene-SERP0320
gene-SERP0694	1478	2915	3772	1957	2011	2362	1210	2545	1474	529	981	1123	host	gene-SERP0694
gene-SERP0811	127	346	279	433	362	417	208	503	374	66	230	254	host	gene-SERP0811
gene-SERP2394	141	37	43	195	59	52	82	51	70	22	37	65	host	gene-SERP2394
gene-SERP1874	110	123	64	130	115	76	186	162	99	109	163	176	host	ureG
gene-SERP2079	185	418	353	494	546	357	489	658	479	217	808	749	host	gene-SERP2079
gene-SERP0424	187	324	320	252	297	295	196	265	210	84	145	188	host	gene-SERP0424
gene-SERP0567	58	244	267	647	431	234	554	658	433	243	435	620	host	fabH
gene-SERP1335	67	170	132	192	184	227	107	208	163	44	190	230	host	gene-SERP1335
gene-SERP2422	29	48	49	79	81	43	44	84	97	32	87	100	host	gene-SERP2422
gene-SERP2390	47	52	29	96	47	40	66	70	39	42	61	46	host	sspB
gene-SERP0756	2079	2039	1021	5600	1986	3202	2050	1650	1724	625	1077	1259	host	ylmH
gene-SERP2500	3	3	2	10	22	11	5	15	20	6	26	29	host	gene-SERP2500
gene-SERP2494	158	144	65	520	176	159	325	113	191	241	208	207	host	gene-SERP2494
gene-SERP0066	28399	22089	24625	20958	10272	25647	5860	10983	9376	1679	2362	3035	host	gene-SERP0066
gene-FDH45_gp117	0	0	0	2	870	0	12961	784	1423	28629	14434	23747	phage	gene-FDH45_gp117
gene-SERP1240	242	466	407	688	579	522	358	658	711	208	506	646	host	gene-SERP1240
gene-SERP2193	5950	819	276	5746	335	900	4136	223	395	1281	436	411	host	gene-SERP2193
gene-SERP0385	858	1338	1324	2023	1035	1493	705	1354	939	184	442	421	host	gene-SERP0385
gene-SERP0998	3135	3809	3704	4106	3125	2992	3296	3886	2590	1290	1958	2053	host	gene-SERP0998
gene-SERP2336	50	115	115	102	136	150	74	223	135	43	143	189	host	gene-SERP2336
gene-SERP0703	365	1424	1083	1463	2134	1140	1193	2446	1679	617	1648	1754	host	gene-SERP0703
gene-SERP0057	206	135	113	444	524	240	271	369	380	228	442	323	host	gene-SERP0057
gene-SERP0039	45	62	106	189	170	68	153	188	143	79	237	237	host	gene-SERP0039
gene-SERP1917	6627	3359	4042	11102	3631	3965	4921	5014	4364	1217	1274	2133	host	gene-SERP1917
gene-SERP1933	853	532	442	1149	531	457	687	609	383	240	241	296	host	gene-SERP1933
gene-SERP1258	1147	1993	2002	1007	825	1416	610	1151	524	439	542	541	host	gltA
gene-SERP0910	155	410	754	1134	2281	422	747	1050	1101	734	1084	681	host	gene-SERP0910
gene-SERP1871	89	77	77	160	124	79	235	150	103	169	165	207	host	ureC
gene-SERP2001	164	243	164	814	543	304	505	528	631	277	844	756	host	fmhA
gene-SERP2449	15	41	22	75	31	31	37	44	39	7	23	58	host	gene-SERP2449
gene-SERP0382	96	416	429	226	550	294	213	768	337	135	362	305	host	gene-SERP0382
gene-SERP2518	633	2	1	2106	10	116	289	7	13	88	1	1	host	gene-SERP2518
gene-SERP_tRNA-Thr-3	58	338	297	42	734	163	124	591	293	79	924	399	host	gene-SERP_tRNA-Thr-3
gene-SERP0038	1	7	17	41	43	24	25	50	51	18	48	36	host	gene-SERP0038
gene-SERP2022	106	210	136	399	343	259	255	395	428	84	267	331	host	gene-SERP2022
gene-SERP0281	23879	3224	3211	18642	2212	3041	8560	2557	2402	2048	1098	1902	host	gene-SERP0281
gene-SERP0268	266	401	319	802	430	379	399	570	431	211	281	419	host	gene-SERP0268
gene-SERP0680	11738	19076	22185	11993	12867	17452	6306	16096	7082	2971	5831	4756	host	pdhA
gene-SERP1510	11	24	32	18	23	42	15	38	25	15	74	70	host	nrdF-2
gene-SERP1216	39	78	72	40	67	39	16	59	23	2	18	9	host	gene-SERP1216
gene-SERP0605	522	1619	1008	1253	2073	930	1443	2397	1644	607	1683	1642	host	gene-SERP0605
gene-SERP0029	38	146	169	113	160	152	152	305	160	80	334	181	host	gene-SERP0029
gene-SERP1631	34	44	31	39	30	80	13	27	25	5	22	14	host	gene-SERP1631
gene-SERP1715	427	1386	1166	1245	1738	1079	1636	2292	1350	826	3112	2209	host	atpB
gene-SERP1729	11795	9854	9920	23480	9261	8438	13707	12351	11187	3850	4435	6559	host	gene-SERP1729
gene-SERP2544	41	36	39	67	81	46	67	70	46	25	58	60	host	hlb
gene-SERP0035	64	106	93	59	73	78	69	97	54	19	48	50	host	gene-SERP0035
gene-FDH45_gp126	0	0	0	250	4186	20	32673	2420	6658	28120	16482	18770	phage	gene-FDH45_gp126
gene-SERP2343	1398	847	818	2132	714	722	1263	966	508	431	482	436	host	gene-SERP2343
gene-FDH45_gp184	0	0	0	235	3858	18	37282	1788	6800	35103	17354	25427	phage	gene-FDH45_gp184
gene-SERP2292	38	143	53	451	161	149	341	59	137	185	223	209	host	icaR
gene-SERP1726	38	83	132	256	322	111	140	377	260	71	329	291	host	tdk
gene-SERP1222	3011	1287	1321	3223	1200	1259	2412	1754	892	999	777	1055	host	tnpC-1
gene-SERP_tRNA-Met-4	51	237	278	74	1068	166	405	1126	559	206	1736	822	host	gene-SERP_tRNA-Met-4
gene-SERP1600	1583	3186	2492	4390	2978	3924	2283	3411	3402	979	2470	2254	host	gene-SERP1600
gene-SERP0973	3	9	14	90	115	36	45	101	92	28	104	53	host	gene-SERP0973
gene-SERP1801	210	214	128	468	261	171	318	258	277	132	206	263	host	gene-SERP1801
gene-SERP0434	887	477	457	1067	522	430	839	783	635	289	412	443	host	gene-SERP0434
gene-SERP2255	75	70	67	168	104	123	72	89	88	38	47	57	host	gene-SERP2255
